review_id,product_sku,product_name,brand,marketplace,country,language,review_date,rating,review_title,review_text,verified_purchase,helpful_votes,reviewer_id,reviewer_review_count,source_ingested_at,rating_trusted,date_parseable,rating_trusted,date_parseable
CR-000427,VS-AP-4000i,Air Purifier 4000i Series,Philips,currys_uk,GB,en,2024-12-10,4,Excellent purifier,"Cheaper to run than I expected, the energy draw on auto is minimal. Build quality feels solid and the filter change is a thirty second job. Good hardware, average software.",true,1,RV8724148,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000428,CP-LV-C400S,Core 400S Smart,Levoit,fnac_fr,FR,fr,2024-12-10,5,Very happy with it,The PM2.5 readout drops from red to blue within about twenty minutes in our living room.,true,3,RV1673077,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000429,CP-LV-C400S,Core 400S Smart,Levoit,bol_nl,NL,nl,2024-12-10,3,"Fine, not exceptional","Fine for a medium sized room, would not push it much bigger than that. The sensor is responsive enough that I mostly just leave it on auto and forget it. The app is slow, logs me out at random and lost all my schedules after an update.",true,9,RV6715028,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000430,VS-AP-3000i,Air Purifier 3000i Series,Philips,mediamarkt_de,DE,de,2024-12-11,5,Worth it for allergy season,On sleep mode it is quieter than my old fan by a wide margin.,true,0,RV6248477,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000431,CP-BB-DM5440,DustMagnet 5440i,Blueair,versuni_dtc,EU,en,2024-12-11,5,Big difference in the bedroom,Auto mode ramps up when I open a window and settles back down on its own. Hay fever season was genuinely bearable this year for the first time. Worth the money for the coverage it gives in an open plan space.,true,0,RV5322279,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000432,CP-BB-DM5440,DustMagnet 5440i,Blueair,bol_nl,NL,nl,2024-12-11,5,Exactly what we needed,Hay fever season was genuinely bearable this year for the first time. At speed one you genuinely cannot hear it from the bed. The sensor is responsive enough that I mostly just leave it on auto and forget it.,true,5,RV1055083,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000433,VS-AP-3000i,Air Purifier 3000i Series,Philips,fnac_fr,FR,fr,2024-12-11,4,Worth it for allergy season,"The sensor is responsive enough that I mostly just leave it on auto and forget it. At speed one you genuinely cannot hear it from the bed. Fine for a medium sized room, would not push it much bigger than that.",false,3,RV1675537,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000434,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_nl,NL,nl,2024-12-12,4,Very happy with it,The PM2.5 readout drops from red to blue within about twenty minutes in our living room. Setting up a night schedule in the app took under a minute. Auto mode ramps up when I open a window and settles back down on its own.,true,5,RV7060919,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000435,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,fnac_fr,FR,fr,2024-12-12,2,Loud and unreliable,It drops off the Wi-Fi every couple of days and needs a full re-pair. Firmware update bricked the app connection and support had no answer.,true,4,RV2474936,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000436,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_nl,NL,nl,2024-12-12,1,Loud and unreliable,"Turbo mode sounds like a hairdryer, we never use it.",true,8,RV7858830,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000437,CP-BB-DM5440,DustMagnet 5440i,Blueair,currys_uk,GB,en,2024-12-12,2,Disappointing smart features,On anything above speed two it is far too loud to sit in the same room.,true,1,RV5017629,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000438,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_uk,GB,en,2024-12-12,4,Very happy with it,"Cheaper to run than I expected, the energy draw on auto is minimal. Whisper quiet at the lower settings, which is all we need overnight.",true,3,RV4536104,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000439,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_nl,NL,nl,2024-12-13,5,Excellent purifier,Worth the money for the coverage it gives in an open plan space. Build quality feels solid and the filter change is a thirty second job.,true,20,RV6792634,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000440,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_uk,GB,en,2024-12-13,4,Exactly what we needed,Hay fever season was genuinely bearable this year for the first time. Worth the money for the coverage it gives in an open plan space. The sensor is responsive enough that I mostly just leave it on auto and forget it.,true,3,RV4802705,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000441,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,bol_nl,NL,nl,2024-12-14,1,Disappointing smart features,There is a high pitched whine from the motor that I cannot unhear.,true,2,RV1954444,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000442,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,fnac_fr,FR,fr,2024-12-14,4,Quiet and effective,Cooking smells from the kitchen are gone long before we finish eating.,true,2,RV1687062,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000443,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_de,DE,de,2024-12-14,3,Reasonable purchase,"Works as described, though the manual is close to useless. At speed one you genuinely cannot hear it from the bed. On anything above speed two it is far too loud to sit in the same room.",false,0,RV6942033,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000444,CP-LV-C400S,Core 400S Smart,Levoit,mediamarkt_de,DE,de,2024-12-14,1,Filter costs are a scam,Firmware update bricked the app connection and support had no answer. Stopped responding entirely after four months and had to be replaced under warranty.,true,0,RV1849491,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000445,VS-AP-4000i,Air Purifier 4000i Series,Philips,mediamarkt_de,DE,de,2024-12-14,4,Exactly what we needed,Build quality feels solid and the filter change is a thirty second job. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. Decent unit but the smart features are more of a novelty than a reason to buy.,true,0,RV5749404,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000446,CP-BB-DM5440,DustMagnet 5440i,Blueair,mediamarkt_de,DE,de,2024-12-14,5,Excellent purifier,Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. Worth the money for the coverage it gives in an open plan space. On sleep mode it is quieter than my old fan by a wide margin.,true,4,RV1144688,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000447,VS-AP-2000,Air Purifier 2000 Series,Philips,bol_nl,NL,nl,2024-12-14,1,Terrible Wi-Fi disconnects,On anything above speed two it is far too loud to sit in the same room. The device falls off the network after every router reboot and re-pairing is painful.,true,2,RV8365273,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000448,VS-AP-2000,Air Purifier 2000 Series,Philips,mediamarkt_de,DE,de,2024-12-14,5,Exactly what we needed,On sleep mode it is quieter than my old fan by a wide margin. The sensor is responsive enough that I mostly just leave it on auto and forget it.,true,0,RV0928194,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000449,CP-LV-C400S,Core 400S Smart,Levoit,mediamarkt_de,DE,de,2024-12-14,3,Mixed feelings,"Does the job. Nothing remarkable either way. It looks like a piece of furniture rather than an appliance, which sold my partner on it. Sensor readings disagree completely with my standalone PM2.5 meter.",true,9,RV3120483,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000450,CP-LV-C400S,Core 400S Smart,Levoit,amazon_uk,GB,en,2024-12-14,5,Worth it for allergy season,"Compact footprint, does not dominate the room. At speed one you genuinely cannot hear it from the bed.",true,0,RV5625669,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000451,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_nl,NL,nl,2024-12-14,4,Quiet and effective,"At speed one you genuinely cannot hear it from the bed. It looks like a piece of furniture rather than an appliance, which sold my partner on it. Does the job. Nothing remarkable either way.",true,1,RV0973934,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000452,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_fr,FR,fr,2024-12-15,1,Disappointing smart features,Sensor readings disagree completely with my standalone PM2.5 meter.,true,1,RV0072279,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000453,CP-BB-DM5440,DustMagnet 5440i,Blueair,versuni_dtc,EU,en,2024-12-15,5,Exactly what we needed,"At speed one you genuinely cannot hear it from the bed. Compact footprint, does not dominate the room. Setting up a night schedule in the app took under a minute.",true,3,RV8057632,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000454,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_uk,GB,en,2024-12-15,2,Disappointing smart features,"Replacement filters cost almost half the price of the unit, which is absurd.",false,2,RV8000720,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000455,CP-LV-C400S,Core 400S Smart,Levoit,amazon_de,DE,de,2024-12-15,5,Excellent purifier,"Auto mode ramps up when I open a window and settles back down on its own. Compact footprint, does not dominate the room. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose.",true,0,RV6222284,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000456,CP-LV-C400S,Core 400S Smart,Levoit,coolblue_nl,NL,nl,2024-12-15,5,Worth it for allergy season,Hay fever season was genuinely bearable this year for the first time. Build quality feels solid and the filter change is a thirty second job. Setting up a night schedule in the app took under a minute.,false,0,RV3578965,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000457,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,fnac_fr,FR,fr,2024-12-16,5,Very happy with it,"Compact footprint, does not dominate the room. Whisper quiet at the lower settings, which is all we need overnight.",true,4,RV4014487,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000458,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_fr,FR,fr,2024-12-16,3,Reasonable purchase,"Fine for a medium sized room, would not push it much bigger than that. Cheaper to run than I expected, the energy draw on auto is minimal. There is a high pitched whine from the motor that I cannot unhear.",true,0,RV7846879,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000459,VS-AP-2000,Air Purifier 2000 Series,Philips,coolblue_nl,NL,nl,2024-12-17,1,Disappointing smart features,"The filter life indicator reset itself and now demands a new filter every two months. Constant Wi-Fi disconnects, the app shows it offline more often than online.",true,0,RV8969445,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000460,CP-BB-DM5440,DustMagnet 5440i,Blueair,fnac_fr,FR,fr,2024-12-17,5,Excellent purifier,"Compact footprint, does not dominate the room. At speed one you genuinely cannot hear it from the bed.",true,3,RV3854923,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000461,CP-LV-C400S,Core 400S Smart,Levoit,bol_nl,NL,nl,2024-12-17,5,Exactly what we needed,"Compact footprint, does not dominate the room. The sensor is responsive enough that I mostly just leave it on auto and forget it. Setting up a night schedule in the app took under a minute.",true,0,RV8509904,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000462,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_nl,NL,nl,2024-12-18,1,Good hardware ruined by the app,The touch panel became unresponsive within weeks. On anything above speed two it is far too loud to sit in the same room.,true,5,RV0995860,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000463,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,amazon_de,DE,de,2024-12-18,5,Exactly what we needed,Auto mode ramps up when I open a window and settles back down on its own. At speed one you genuinely cannot hear it from the bed.,true,5,RV5529925,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000464,CP-BB-DM5440,DustMagnet 5440i,Blueair,amazon_fr,FR,fr,2024-12-18,5,Big difference in the bedroom,The sensor is responsive enough that I mostly just leave it on auto and forget it.,true,0,RV1499600,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000465,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_nl,NL,nl,2024-12-18,5,Big difference in the bedroom,Setting up a night schedule in the app took under a minute.,true,4,RV1026455,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000466,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,fnac_fr,FR,fr,2024-12-18,4,Quiet and effective,Hay fever season was genuinely bearable this year for the first time.,true,1,RV2707282,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000467,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,currys_uk,GB,en,2024-12-20,1,Filter costs are a scam,"The device falls off the network after every router reboot and re-pairing is painful. The app is slow, logs me out at random and lost all my schedules after an update.",true,0,RV7226292,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000468,CP-BB-DM5440,DustMagnet 5440i,Blueair,amazon_fr,FR,fr,2024-12-20,3,"Fine, not exceptional","Good hardware, average software. I like being able to check the air quality history for the past week from my phone. There is a high pitched whine from the motor that I cannot unhear.",true,1,RV6070255,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000469,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,amazon_uk,GB,en,2024-12-20,3,Does the job,Decent unit but the smart features are more of a novelty than a reason to buy.,true,2,RV4687896,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000470,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,versuni_dtc,EU,en,2024-12-20,1,Disappointing smart features,App crashes on Android every time I open the air quality history. It drops off the Wi-Fi every couple of days and needs a full re-pair.,true,1,RV0489769,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000471,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,amazon_fr,FR,fr,2024-12-20,1,Filter costs are a scam,"Constant Wi-Fi disconnects, the app shows it offline more often than online. Stopped responding entirely after four months and had to be replaced under warranty.",true,1,RV3520548,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000472,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_uk,GB,en,2024-12-20,5,Very happy with it,The sensor is responsive enough that I mostly just leave it on auto and forget it.,true,1,RV2851396,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000473,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_fr,FR,fr,2024-12-21,4,Excellent purifier,"The app paired on the first try and the scheduling actually works. Cheaper to run than I expected, the energy draw on auto is minimal. Build quality feels solid and the filter change is a thirty second job.",true,0,RV7125431,8,2026-08-26T09:00:00+02:00,true,true,true,true
